,settlementDate,settlementPeriod,startTime,netVolume,isPositive
227,2020-01-14,18,2020-01-14T08:30:00Z,-11.5,0
226,2020-01-14,19,2020-01-14T09:00:00Z,-11.5,0
225,2020-01-14,20,2020-01-14T09:30:00Z,-11.5,0
224,2020-01-14,21,2020-01-14T10:00:00Z,-11.5,0
223,2020-01-14,22,2020-01-14T10:30:00Z,-11.5,0
222,2020-01-14,23,2020-01-14T11:00:00Z,-11.5,0
221,2020-01-14,24,2020-01-14T11:30:00Z,-10.179,0
220,2020-01-14,25,2020-01-14T12:00:00Z,191.19,1
219,2020-01-14,26,2020-01-14T12:30:00Z,244.608,1
218,2020-01-14,27,2020-01-14T13:00:00Z,189.932,1
217,2020-01-14,28,2020-01-14T13:30:00Z,177.5,1
216,2020-01-14,29,2020-01-14T14:00:00Z,176.533,1
215,2020-01-14,30,2020-01-14T14:30:00Z,49.788,1
214,2020-01-14,31,2020-01-14T15:00:00Z,1.175,1
213,2020-01-14,32,2020-01-14T15:30:00Z,5.371,1
212,2020-01-14,33,2020-01-14T16:00:00Z,1.298,1
211,2020-01-14,34,2020-01-14T16:30:00Z,36.959,1
210,2020-01-14,35,2020-01-14T17:00:00Z,49.937,1
209,2020-01-14,36,2020-01-14T17:30:00Z,6.961,1
208,2020-01-14,43,2020-01-14T21:00:00Z,-477.0,0
207,2020-01-14,44,2020-01-14T21:30:00Z,-477.0,0
206,2020-01-14,45,2020-01-14T22:00:00Z,-322.0,0
205,2020-01-14,46,2020-01-14T22:30:00Z,-322.0,0
204,2020-01-14,47,2020-01-14T23:00:00Z,-428.0,0
203,2020-01-14,48,2020-01-14T23:30:00Z,-428.0,0
202,2020-01-15,1,2020-01-15T00:00:00Z,-193.0,0
697,2020-01-15,1,2020-01-15T00:00:00Z,-193.0,0
696,2020-01-15,2,2020-01-15T00:30:00Z,-193.0,0
695,2020-01-15,3,2020-01-15T01:00:00Z,-193.0,0
694,2020-01-15,4,2020-01-15T01:30:00Z,-193.0,0
693,2020-01-15,5,2020-01-15T02:00:00Z,-193.0,0
692,2020-01-15,6,2020-01-15T02:30:00Z,-193.0,0
691,2020-01-15,7,2020-01-15T03:00:00Z,-273.0,0
690,2020-01-15,8,2020-01-15T03:30:00Z,-273.0,0
689,2020-01-15,9,2020-01-15T04:00:00Z,-398.0,0
688,2020-01-15,10,2020-01-15T04:30:00Z,-398.0,0
687,2020-01-15,11,2020-01-15T05:00:00Z,-28.0,0
686,2020-01-15,12,2020-01-15T05:30:00Z,-28.0,0
685,2020-01-15,13,2020-01-15T06:00:00Z,-392.0,0
684,2020-01-15,14,2020-01-15T06:30:00Z,-392.0,0
683,2020-01-15,15,2020-01-15T07:00:00Z,-230.5,0
682,2020-01-15,16,2020-01-15T07:30:00Z,-230.5,0
681,2020-01-15,17,2020-01-15T08:00:00Z,-46.5,0
680,2020-01-15,18,2020-01-15T08:30:00Z,-46.5,0
679,2020-01-15,19,2020-01-15T09:00:00Z,-46.5,0
678,2020-01-15,20,2020-01-15T09:30:00Z,-46.5,0
677,2020-01-15,21,2020-01-15T10:00:00Z,-46.5,0
676,2020-01-15,22,2020-01-15T10:30:00Z,-46.5,0
675,2020-01-15,23,2020-01-15T11:00:00Z,-11.5,0
674,2020-01-15,24,2020-01-15T11:30:00Z,-11.5,0
673,2020-01-15,25,2020-01-15T12:00:00Z,-11.5,0
672,2020-01-15,26,2020-01-15T12:30:00Z,-11.5,0
671,2020-01-15,27,2020-01-15T13:00:00Z,-11.5,0
670,2020-01-15,28,2020-01-15T13:30:00Z,-11.5,0
669,2020-01-15,29,2020-01-15T14:00:00Z,-11.5,0
668,2020-01-15,30,2020-01-15T14:30:00Z,-11.5,0
667,2020-01-15,31,2020-01-15T15:00:00Z,-11.5,0
666,2020-01-15,32,2020-01-15T15:30:00Z,-11.5,0
665,2020-01-15,33,2020-01-15T16:00:00Z,-11.5,0
664,2020-01-15,34,2020-01-15T16:30:00Z,-11.5,0
663,2020-01-15,35,2020-01-15T17:00:00Z,-11.5,0
662,2020-01-15,36,2020-01-15T17:30:00Z,-11.5,0
661,2020-01-15,37,2020-01-15T18:00:00Z,-11.5,0
660,2020-01-15,38,2020-01-15T18:30:00Z,-11.5,0
659,2020-01-15,39,2020-01-15T19:00:00Z,-11.5,0
658,2020-01-15,40,2020-01-15T19:30:00Z,-11.5,0
657,2020-01-15,41,2020-01-15T20:00:00Z,-11.5,0
656,2020-01-15,42,2020-01-15T20:30:00Z,-11.5,0
655,2020-01-15,43,2020-01-15T21:00:00Z,-11.5,0
654,2020-01-15,44,2020-01-15T21:30:00Z,-11.5,0
653,2020-01-15,45,2020-01-15T22:00:00Z,-36.5,0
652,2020-01-15,46,2020-01-15T22:30:00Z,-36.5,0
651,2020-01-15,47,2020-01-15T23:00:00Z,-299.5,0
650,2020-01-15,48,2020-01-15T23:30:00Z,-299.5,0
649,2020-01-16,1,2020-01-16T00:00:00Z,-471.0,0
648,2020-01-16,2,2020-01-16T00:30:00Z,-471.0,0
647,2020-01-16,3,2020-01-16T01:00:00Z,-531.0,0
646,2020-01-16,4,2020-01-16T01:30:00Z,-531.0,0
645,2020-01-16,5,2020-01-16T02:00:00Z,-391.0,0
644,2020-01-16,6,2020-01-16T02:30:00Z,-391.0,0
643,2020-01-16,7,2020-01-16T03:00:00Z,-166.0,0
642,2020-01-16,8,2020-01-16T03:30:00Z,-166.0,0
641,2020-01-16,9,2020-01-16T04:00:00Z,59.0,1
640,2020-01-16,10,2020-01-16T04:30:00Z,59.0,1
639,2020-01-16,11,2020-01-16T05:00:00Z,309.0,1
638,2020-01-16,12,2020-01-16T05:30:00Z,309.0,1
637,2020-01-16,13,2020-01-16T06:00:00Z,150.5,1
636,2020-01-16,14,2020-01-16T06:30:00Z,150.5,1
635,2020-01-16,15,2020-01-16T07:00:00Z,-182.455,0
634,2020-01-16,16,2020-01-16T07:30:00Z,-137.839,0
633,2020-01-16,17,2020-01-16T08:00:00Z,-2.384,0
632,2020-01-16,18,2020-01-16T08:30:00Z,-11.5,0
631,2020-01-16,19,2020-01-16T09:00:00Z,-11.5,0
630,2020-01-16,20,2020-01-16T09:30:00Z,-11.5,0
629,2020-01-16,21,2020-01-16T10:00:00Z,-11.5,0
628,2020-01-16,22,2020-01-16T10:30:00Z,-11.5,0
627,2020-01-16,23,2020-01-16T11:00:00Z,-11.5,0
626,2020-01-16,24,2020-01-16T11:30:00Z,-11.5,0
625,2020-01-16,25,2020-01-16T12:00:00Z,-11.5,0
624,2020-01-16,26,2020-01-16T12:30:00Z,-11.5,0
623,2020-01-16,27,2020-01-16T13:00:00Z,-11.5,0
622,2020-01-16,28,2020-01-16T13:30:00Z,-11.5,0
621,2020-01-16,29,2020-01-16T14:00:00Z,238.5,1
620,2020-01-16,30,2020-01-16T14:30:00Z,238.5,1
619,2020-01-16,31,2020-01-16T15:00:00Z,238.5,1
618,2020-01-16,32,2020-01-16T15:30:00Z,249.112,1
617,2020-01-16,33,2020-01-16T16:00:00Z,25.5,1
616,2020-01-16,34,2020-01-16T16:30:00Z,25.5,1
615,2020-01-16,35,2020-01-16T17:00:00Z,46.779,1
614,2020-01-16,36,2020-01-16T17:30:00Z,78.5,1
613,2020-01-16,37,2020-01-16T18:00:00Z,49.7,1
612,2020-01-16,38,2020-01-16T18:30:00Z,5.976,1
611,2020-01-16,39,2020-01-16T19:00:00Z,-11.5,0
610,2020-01-16,40,2020-01-16T19:30:00Z,-11.5,0
609,2020-01-16,41,2020-01-16T20:00:00Z,-11.5,0
608,2020-01-16,42,2020-01-16T20:30:00Z,-11.5,0
607,2020-01-16,43,2020-01-16T21:00:00Z,-304.0,0
606,2020-01-16,44,2020-01-16T21:30:00Z,-304.0,0
605,2020-01-16,45,2020-01-16T22:00:00Z,-574.0,0
604,2020-01-16,46,2020-01-16T22:30:00Z,-574.0,0
603,2020-01-16,47,2020-01-16T23:00:00Z,-274.0,0
602,2020-01-16,48,2020-01-16T23:30:00Z,-274.0,0
601,2020-01-17,1,2020-01-17T00:00:00Z,-424.0,0
600,2020-01-17,2,2020-01-17T00:30:00Z,-424.0,0
599,2020-01-17,3,2020-01-17T01:00:00Z,-549.0,0
598,2020-01-17,4,2020-01-17T01:30:00Z,-549.0,0
597,2020-01-17,5,2020-01-17T02:00:00Z,-649.0,0
596,2020-01-17,6,2020-01-17T02:30:00Z,-649.0,0
595,2020-01-17,7,2020-01-17T03:00:00Z,-604.0,0
594,2020-01-17,8,2020-01-17T03:30:00Z,-604.0,0
593,2020-01-17,9,2020-01-17T04:00:00Z,-714.0,0
592,2020-01-17,10,2020-01-17T04:30:00Z,-714.0,0
591,2020-01-17,11,2020-01-17T05:00:00Z,-749.0,0
590,2020-01-17,12,2020-01-17T05:30:00Z,-749.0,0
589,2020-01-17,13,2020-01-17T06:00:00Z,-174.0,0
588,2020-01-17,14,2020-01-17T06:30:00Z,-174.0,0
587,2020-01-17,16,2020-01-17T07:30:00Z,38.403,1
586,2020-01-17,17,2020-01-17T08:00:00Z,68.395,1
585,2020-01-17,18,2020-01-17T08:30:00Z,152.502,1
584,2020-01-17,19,2020-01-17T09:00:00Z,153.0,1
583,2020-01-17,20,2020-01-17T09:30:00Z,153.0,1
582,2020-01-17,21,2020-01-17T10:00:00Z,153.0,1
581,2020-01-17,22,2020-01-17T10:30:00Z,159.667,1
580,2020-01-17,23,2020-01-17T11:00:00Z,82.036,1
579,2020-01-17,24,2020-01-17T11:30:00Z,3.667,1
578,2020-01-17,27,2020-01-17T13:00:00Z,1.0,1
577,2020-01-17,31,2020-01-17T15:00:00Z,1.577,1
576,2020-01-17,32,2020-01-17T15:30:00Z,18.53,1
575,2020-01-17,33,2020-01-17T16:00:00Z,0.147,1
574,2020-01-17,34,2020-01-17T16:30:00Z,62.339,1
573,2020-01-17,35,2020-01-17T17:00:00Z,68.3,1
572,2020-01-17,36,2020-01-17T17:30:00Z,67.101,1
571,2020-01-17,37,2020-01-17T18:00:00Z,67.0,1
570,2020-01-17,38,2020-01-17T18:30:00Z,62.916,1
569,2020-01-17,39,2020-01-17T19:00:00Z,14.154,1
568,2020-01-17,43,2020-01-17T21:00:00Z,-192.5,0
567,2020-01-17,44,2020-01-17T21:30:00Z,-192.5,0
566,2020-01-17,45,2020-01-17T22:00:00Z,-392.5,0
565,2020-01-17,46,2020-01-17T22:30:00Z,-392.5,0
564,2020-01-17,47,2020-01-17T23:00:00Z,-392.5,0
563,2020-01-17,48,2020-01-17T23:30:00Z,-392.5,0
562,2020-01-18,1,2020-01-18T00:00:00Z,-392.5,0
561,2020-01-18,2,2020-01-18T00:30:00Z,-392.5,0
560,2020-01-18,3,2020-01-18T01:00:00Z,-442.5,0
559,2020-01-18,4,2020-01-18T01:30:00Z,-442.5,0
558,2020-01-18,5,2020-01-18T02:00:00Z,-442.5,0
557,2020-01-18,6,2020-01-18T02:30:00Z,-442.5,0
556,2020-01-18,7,2020-01-18T03:00:00Z,-442.5,0
555,2020-01-18,8,2020-01-18T03:30:00Z,-442.5,0
554,2020-01-18,9,2020-01-18T04:00:00Z,-407.5,0
553,2020-01-18,10,2020-01-18T04:30:00Z,-407.5,0
552,2020-01-18,11,2020-01-18T05:00:00Z,-117.5,0
551,2020-01-18,12,2020-01-18T05:30:00Z,-117.5,0
550,2020-01-18,13,2020-01-18T06:00:00Z,-422.5,0
549,2020-01-18,14,2020-01-18T06:30:00Z,-422.5,0
548,2020-01-18,15,2020-01-18T07:00:00Z,-242.5,0
547,2020-01-18,16,2020-01-18T07:30:00Z,-242.5,0
546,2020-01-18,17,2020-01-18T08:00:00Z,-192.5,0
545,2020-01-18,18,2020-01-18T08:30:00Z,-178.656,0
544,2020-01-18,19,2020-01-18T09:00:00Z,37.475,1
543,2020-01-18,20,2020-01-18T09:30:00Z,38.0,1
542,2020-01-18,21,2020-01-18T10:00:00Z,-18.141,0
541,2020-01-18,22,2020-01-18T10:30:00Z,-64.5,0
540,2020-01-18,23,2020-01-18T11:00:00Z,-64.5,0
539,2020-01-18,24,2020-01-18T11:30:00Z,-64.5,0
538,2020-01-18,25,2020-01-18T12:00:00Z,-64.5,0
537,2020-01-18,26,2020-01-18T12:30:00Z,-64.5,0
536,2020-01-18,35,2020-01-18T17:00:00Z,31.553,1
535,2020-01-18,36,2020-01-18T17:30:00Z,75.0,1
534,2020-01-18,37,2020-01-18T18:00:00Z,33.98,1
533,2020-01-18,44,2020-01-18T21:30:00Z,-157.0,0
532,2020-01-18,45,2020-01-18T22:00:00Z,-257.0,0
531,2020-01-18,46,2020-01-18T22:30:00Z,-257.0,0
530,2020-01-18,47,2020-01-18T23:00:00Z,-497.0,0
529,2020-01-18,48,2020-01-18T23:30:00Z,-497.0,0
528,2020-01-19,1,2020-01-19T00:00:00Z,-557.0,0
527,2020-01-19,2,2020-01-19T00:30:00Z,-557.0,0
526,2020-01-19,3,2020-01-19T01:00:00Z,-557.0,0
525,2020-01-19,4,2020-01-19T01:30:00Z,-557.0,0
524,2020-01-19,5,2020-01-19T02:00:00Z,-557.0,0
523,2020-01-19,6,2020-01-19T02:30:00Z,-557.0,0
522,2020-01-19,7,2020-01-19T03:00:00Z,-557.0,0
521,2020-01-19,8,2020-01-19T03:30:00Z,-557.0,0
520,2020-01-19,9,2020-01-19T04:00:00Z,-557.0,0
519,2020-01-19,10,2020-01-19T04:30:00Z,-557.0,0
518,2020-01-19,11,2020-01-19T05:00:00Z,-469.5,0
517,2020-01-19,12,2020-01-19T05:30:00Z,-469.5,0
516,2020-01-19,13,2020-01-19T06:00:00Z,-357.0,0
515,2020-01-19,14,2020-01-19T06:30:00Z,-357.0,0
514,2020-01-19,15,2020-01-19T07:00:00Z,-227.0,0
513,2020-01-19,16,2020-01-19T07:30:00Z,-227.0,0
512,2020-01-19,17,2020-01-19T08:00:00Z,-226.214,0
511,2020-01-19,18,2020-01-19T08:30:00Z,-192.962,0
510,2020-01-19,19,2020-01-19T09:00:00Z,-154.818,0
509,2020-01-19,34,2020-01-19T16:30:00Z,39.855,1
508,2020-01-19,35,2020-01-19T17:00:00Z,131.461,1
507,2020-01-19,36,2020-01-19T17:30:00Z,238.183,1
506,2020-01-19,37,2020-01-19T18:00:00Z,101.974,1
505,2020-01-19,38,2020-01-19T18:30:00Z,4.201,1
504,2020-01-19,45,2020-01-19T22:00:00Z,-192.5,0
503,2020-01-19,46,2020-01-19T22:30:00Z,-192.5,0
502,2020-01-19,47,2020-01-19T23:00:00Z,-342.5,0
501,2020-01-19,48,2020-01-19T23:30:00Z,-342.5,0
500,2020-01-20,1,2020-01-20T00:00:00Z,-377.5,0
499,2020-01-20,2,2020-01-20T00:30:00Z,-377.5,0
498,2020-01-20,3,2020-01-20T01:00:00Z,-362.5,0
497,2020-01-20,4,2020-01-20T01:30:00Z,-362.5,0
496,2020-01-20,5,2020-01-20T02:00:00Z,-312.5,0
495,2020-01-20,6,2020-01-20T02:30:00Z,-312.5,0
494,2020-01-20,7,2020-01-20T03:00:00Z,-262.5,0
493,2020-01-20,8,2020-01-20T03:30:00Z,-262.5,0
492,2020-01-20,9,2020-01-20T04:00:00Z,-232.5,0
491,2020-01-20,10,2020-01-20T04:30:00Z,-232.5,0
490,2020-01-20,11,2020-01-20T05:00:00Z,-162.5,0
489,2020-01-20,15,2020-01-20T07:00:00Z,800.0,1
488,2020-01-20,16,2020-01-20T07:30:00Z,800.0,1
487,2020-01-20,47,2020-01-20T23:00:00Z,-70.0,0
486,2020-01-20,48,2020-01-20T23:30:00Z,-70.0,0
485,2020-01-21,1,2020-01-21T00:00:00Z,-70.0,0
484,2020-01-21,2,2020-01-21T00:30:00Z,-70.0,0
483,2020-01-21,3,2020-01-21T01:00:00Z,-70.0,0
482,2020-01-21,4,2020-01-21T01:30:00Z,-70.0,0
481,2020-01-21,5,2020-01-21T02:00:00Z,-70.0,0
480,2020-01-21,6,2020-01-21T02:30:00Z,-70.0,0
479,2020-01-21,7,2020-01-21T03:00:00Z,-70.0,0
478,2020-01-21,8,2020-01-21T03:30:00Z,-70.0,0
477,2020-01-21,9,2020-01-21T04:00:00Z,-70.0,0
476,2020-01-21,10,2020-01-21T04:30:00Z,-70.0,0
475,2020-01-21,11,2020-01-21T05:00:00Z,-70.0,0
474,2020-01-21,13,2020-01-21T06:00:00Z,325.0,1
473,2020-01-21,14,2020-01-21T06:30:00Z,325.0,1
472,2020-01-21,15,2020-01-21T07:00:00Z,650.0,1
471,2020-01-21,16,2020-01-21T07:30:00Z,650.0,1
470,2020-01-21,17,2020-01-21T08:00:00Z,150.0,1
469,2020-01-21,18,2020-01-21T08:30:00Z,150.0,1
468,2020-01-21,19,2020-01-21T09:00:00Z,-97.068,0
467,2020-01-21,20,2020-01-21T09:30:00Z,-80.26,0
466,2020-01-21,21,2020-01-21T10:00:00Z,-98.83,0
465,2020-01-21,22,2020-01-21T10:30:00Z,-98.777,0
464,2020-01-21,23,2020-01-21T11:00:00Z,2.597,1
463,2020-01-21,24,2020-01-21T11:30:00Z,2.393,1
462,2020-01-21,25,2020-01-21T12:00:00Z,0.9,1
461,2020-01-21,26,2020-01-21T12:30:00Z,0.008,1
460,2020-01-21,31,2020-01-21T15:00:00Z,164.0,1
459,2020-01-21,32,2020-01-21T15:30:00Z,164.0,1
458,2020-01-21,33,2020-01-21T16:00:00Z,19.5,1
457,2020-01-21,34,2020-01-21T16:30:00Z,29.1,1
456,2020-01-21,35,2020-01-21T17:00:00Z,148.0,1
455,2020-01-21,36,2020-01-21T17:30:00Z,148.0,1
454,2020-01-21,37,2020-01-21T18:00:00Z,48.0,1
453,2020-01-21,38,2020-01-21T18:30:00Z,41.601,1
452,2020-01-22,1,2020-01-22T00:00:00Z,-42.5,0
890,2020-01-22,1,2020-01-22T00:00:00Z,-42.5,0
889,2020-01-22,2,2020-01-22T00:30:00Z,-42.5,0
888,2020-01-22,3,2020-01-22T01:00:00Z,-42.5,0
887,2020-01-22,4,2020-01-22T01:30:00Z,-42.5,0
886,2020-01-22,5,2020-01-22T02:00:00Z,-42.5,0
885,2020-01-22,6,2020-01-22T02:30:00Z,-42.5,0
884,2020-01-22,7,2020-01-22T03:00:00Z,-42.5,0
883,2020-01-22,8,2020-01-22T03:30:00Z,-42.5,0
882,2020-01-22,9,2020-01-22T04:00:00Z,-42.5,0
881,2020-01-22,10,2020-01-22T04:30:00Z,-42.5,0
880,2020-01-22,11,2020-01-22T05:00:00Z,-42.5,0
879,2020-01-22,13,2020-01-22T06:00:00Z,200.0,1
878,2020-01-22,14,2020-01-22T06:30:00Z,200.0,1
877,2020-01-22,15,2020-01-22T07:00:00Z,80.0,1
876,2020-01-22,16,2020-01-22T07:30:00Z,111.756,1
875,2020-01-22,17,2020-01-22T08:00:00Z,-129.006,0
874,2020-01-22,18,2020-01-22T08:30:00Z,-217.254,0
873,2020-01-22,31,2020-01-22T15:00:00Z,296.5,1
872,2020-01-22,32,2020-01-22T15:30:00Z,296.5,1
871,2020-01-22,33,2020-01-22T16:00:00Z,99.5,1
870,2020-01-22,34,2020-01-22T16:30:00Z,99.5,1
869,2020-01-22,47,2020-01-22T23:00:00Z,160.0,1
868,2020-01-22,48,2020-01-22T23:30:00Z,160.0,1
867,2020-01-23,1,2020-01-23T00:00:00Z,452.5,1
866,2020-01-23,2,2020-01-23T00:30:00Z,452.5,1
865,2020-01-23,3,2020-01-23T01:00:00Z,175.0,1
864,2020-01-23,4,2020-01-23T01:30:00Z,175.0,1
863,2020-01-23,5,2020-01-23T02:00:00Z,145.0,1
862,2020-01-23,6,2020-01-23T02:30:00Z,145.0,1
861,2020-01-23,7,2020-01-23T03:00:00Z,452.5,1
860,2020-01-23,8,2020-01-23T03:30:00Z,452.5,1
859,2020-01-23,9,2020-01-23T04:00:00Z,452.5,1
858,2020-01-23,10,2020-01-23T04:30:00Z,452.5,1
857,2020-01-23,11,2020-01-23T05:00:00Z,1000.0,1
856,2020-01-23,12,2020-01-23T05:30:00Z,1000.0,1
855,2020-01-23,13,2020-01-23T06:00:00Z,1000.0,1
854,2020-01-23,14,2020-01-23T06:30:00Z,1000.0,1
853,2020-01-23,15,2020-01-23T07:00:00Z,1000.0,1
852,2020-01-23,16,2020-01-23T07:30:00Z,1000.0,1
851,2020-01-23,17,2020-01-23T08:00:00Z,63.802,1
850,2020-01-23,18,2020-01-23T08:30:00Z,123.0,1
849,2020-01-23,19,2020-01-23T09:00:00Z,123.0,1
848,2020-01-23,20,2020-01-23T09:30:00Z,123.0,1
847,2020-01-23,21,2020-01-23T10:00:00Z,123.0,1
846,2020-01-23,22,2020-01-23T10:30:00Z,123.0,1
845,2020-01-23,23,2020-01-23T11:00:00Z,123.0,1
844,2020-01-23,24,2020-01-23T11:30:00Z,109.471,1
843,2020-01-23,25,2020-01-23T12:00:00Z,52.795,1
842,2020-01-23,26,2020-01-23T12:30:00Z,52.0,1
841,2020-01-23,27,2020-01-23T13:00:00Z,12.841,1
840,2020-01-23,29,2020-01-23T14:00:00Z,3.057,1
839,2020-01-23,30,2020-01-23T14:30:00Z,2.157,1
838,2020-01-23,31,2020-01-23T15:00:00Z,5.208,1
837,2020-01-23,32,2020-01-23T15:30:00Z,1.875,1
836,2020-01-23,47,2020-01-23T23:00:00Z,62.5,1
835,2020-01-23,48,2020-01-23T23:30:00Z,62.5,1
834,2020-01-24,1,2020-01-24T00:00:00Z,397.5,1
833,2020-01-24,2,2020-01-24T00:30:00Z,397.5,1
832,2020-01-24,3,2020-01-24T01:00:00Z,397.5,1
831,2020-01-24,4,2020-01-24T01:30:00Z,397.5,1
830,2020-01-24,5,2020-01-24T02:00:00Z,397.5,1
829,2020-01-24,6,2020-01-24T02:30:00Z,397.5,1
828,2020-01-24,7,2020-01-24T03:00:00Z,57.5,1
827,2020-01-24,8,2020-01-24T03:30:00Z,57.5,1
826,2020-01-24,9,2020-01-24T04:00:00Z,397.5,1
825,2020-01-24,10,2020-01-24T04:30:00Z,397.5,1
824,2020-01-24,11,2020-01-24T05:00:00Z,1000.0,1
823,2020-01-24,12,2020-01-24T05:30:00Z,1000.0,1
822,2020-01-24,13,2020-01-24T06:00:00Z,1000.0,1
821,2020-01-24,14,2020-01-24T06:30:00Z,1000.0,1
820,2020-01-24,15,2020-01-24T07:00:00Z,500.0,1
819,2020-01-24,16,2020-01-24T07:30:00Z,500.0,1
818,2020-01-24,31,2020-01-24T15:00:00Z,62.922,1
817,2020-01-24,32,2020-01-24T15:30:00Z,131.042,1
816,2020-01-24,45,2020-01-24T22:00:00Z,451.152,1
815,2020-01-24,46,2020-01-24T22:30:00Z,451.144,1
814,2020-01-24,47,2020-01-24T23:00:00Z,-298.0,0
813,2020-01-24,48,2020-01-24T23:30:00Z,-298.0,0
812,2020-01-25,1,2020-01-25T00:00:00Z,-298.0,0
811,2020-01-25,2,2020-01-25T00:30:00Z,-298.0,0
810,2020-01-25,3,2020-01-25T01:00:00Z,-248.0,0
809,2020-01-25,4,2020-01-25T01:30:00Z,-248.0,0
808,2020-01-25,5,2020-01-25T02:00:00Z,-248.0,0
807,2020-01-25,6,2020-01-25T02:30:00Z,-248.0,0
806,2020-01-25,7,2020-01-25T03:00:00Z,-243.0,0
805,2020-01-25,8,2020-01-25T03:30:00Z,-236.154,0
804,2020-01-25,9,2020-01-25T04:00:00Z,-196.468,0
803,2020-01-25,10,2020-01-25T04:30:00Z,-198.0,0
802,2020-01-25,11,2020-01-25T05:00:00Z,-198.0,0
801,2020-01-25,12,2020-01-25T05:30:00Z,-198.0,0
800,2020-01-25,13,2020-01-25T06:00:00Z,-171.548,0
799,2020-01-25,14,2020-01-25T06:30:00Z,-165.0,0
798,2020-01-25,15,2020-01-25T07:00:00Z,277.988,1
797,2020-01-25,16,2020-01-25T07:30:00Z,346.578,1
796,2020-01-25,17,2020-01-25T08:00:00Z,546.0,1
795,2020-01-25,18,2020-01-25T08:30:00Z,546.0,1
794,2020-01-25,19,2020-01-25T09:00:00Z,168.312,1
793,2020-01-25,20,2020-01-25T09:30:00Z,143.0,1
792,2020-01-25,21,2020-01-25T10:00:00Z,132.318,1
791,2020-01-25,22,2020-01-25T10:30:00Z,136.485,1
790,2020-01-25,23,2020-01-25T11:00:00Z,121.0,1
789,2020-01-25,24,2020-01-25T11:30:00Z,121.0,1
788,2020-01-25,25,2020-01-25T12:00:00Z,121.0,1
787,2020-01-25,26,2020-01-25T12:30:00Z,121.0,1
786,2020-01-25,27,2020-01-25T13:00:00Z,54.0,1
785,2020-01-25,41,2020-01-25T20:00:00Z,-165.0,0
784,2020-01-25,42,2020-01-25T20:30:00Z,-165.0,0
783,2020-01-25,43,2020-01-25T21:00:00Z,-361.8,0
782,2020-01-25,44,2020-01-25T21:30:00Z,-361.8,0
781,2020-01-25,45,2020-01-25T22:00:00Z,-716.8,0
780,2020-01-25,46,2020-01-25T22:30:00Z,-716.8,0
779,2020-01-25,47,2020-01-25T23:00:00Z,-616.8,0
778,2020-01-25,48,2020-01-25T23:30:00Z,-616.8,0
777,2020-01-26,1,2020-01-26T00:00:00Z,-616.8,0
776,2020-01-26,2,2020-01-26T00:30:00Z,-616.8,0
775,2020-01-26,3,2020-01-26T01:00:00Z,-616.8,0
774,2020-01-26,4,2020-01-26T01:30:00Z,-616.8,0
773,2020-01-26,5,2020-01-26T02:00:00Z,-616.8,0
772,2020-01-26,6,2020-01-26T02:30:00Z,-616.8,0
771,2020-01-26,7,2020-01-26T03:00:00Z,-166.8,0
770,2020-01-26,8,2020-01-26T03:30:00Z,-166.8,0
769,2020-01-26,9,2020-01-26T04:00:00Z,70.7,1
768,2020-01-26,10,2020-01-26T04:30:00Z,70.7,1
767,2020-01-26,11,2020-01-26T05:00:00Z,70.7,1
766,2020-01-26,12,2020-01-26T05:30:00Z,70.7,1
765,2020-01-26,13,2020-01-26T06:00:00Z,-166.8,0
764,2020-01-26,14,2020-01-26T06:30:00Z,-166.8,0
763,2020-01-26,15,2020-01-26T07:00:00Z,-162.303,0
762,2020-01-26,16,2020-01-26T07:30:00Z,-78.424,0
761,2020-01-26,17,2020-01-26T08:00:00Z,86.2,1
760,2020-01-26,18,2020-01-26T08:30:00Z,86.2,1
759,2020-01-26,19,2020-01-26T09:00:00Z,-392.455,0
758,2020-01-26,20,2020-01-26T09:30:00Z,-424.8,0
757,2020-01-26,21,2020-01-26T10:00:00Z,-424.8,0
756,2020-01-26,22,2020-01-26T10:30:00Z,-424.8,0
755,2020-01-26,23,2020-01-26T11:00:00Z,-424.8,0
754,2020-01-26,24,2020-01-26T11:30:00Z,-424.8,0
753,2020-01-26,33,2020-01-26T16:00:00Z,3.24,1
752,2020-01-26,34,2020-01-26T16:30:00Z,102.438,1
751,2020-01-26,35,2020-01-26T17:00:00Z,124.0,1
750,2020-01-26,36,2020-01-26T17:30:00Z,38.25,1
749,2020-01-26,43,2020-01-26T21:00:00Z,-209.5,0
748,2020-01-26,44,2020-01-26T21:30:00Z,-209.5,0
747,2020-01-26,45,2020-01-26T22:00:00Z,-802.5,0
746,2020-01-26,46,2020-01-26T22:30:00Z,-802.5,0
745,2020-01-26,47,2020-01-26T23:00:00Z,-1090.0,0
744,2020-01-26,48,2020-01-26T23:30:00Z,-1090.0,0
743,2020-01-27,1,2020-01-27T00:00:00Z,-1090.0,0
742,2020-01-27,2,2020-01-27T00:30:00Z,-1090.0,0
741,2020-01-27,3,2020-01-27T01:00:00Z,-890.0,0
740,2020-01-27,4,2020-01-27T01:30:00Z,-890.0,0
739,2020-01-27,5,2020-01-27T02:00:00Z,-740.0,0
738,2020-01-27,6,2020-01-27T02:30:00Z,-740.0,0
737,2020-01-27,7,2020-01-27T03:00:00Z,-625.0,0
736,2020-01-27,8,2020-01-27T03:30:00Z,-625.0,0
